
,,,,,,,
,X_POS,Y_POS,Z_POS,Y_ROT,JUMP,SUCCESS,TRIALCOUNT
84.13789,0,4.27482,0,0.876721263,0,0,5
84.15789,0,4.274818,0,0.876721263,0,0,5
84.17789,0,4.274818,0,0.876721263,0,0,5
84.19788,0,4.274818,0,0.876721263,0,0,5
84.21788,0,4.274818,0,0.876721263,0,0,5
84.23788,0,4.274818,0,0.876721263,0,0,5
84.25787,0,4.274818,0,0.876721442,0,0,5
84.27787,0,4.274818,0,0.876721442,0,0,5
84.29787,0,4.274818,0,0.876721442,0,0,5
84.31786,0,4.274818,0,0.876721442,0,0,5
84.33786,0,4.274818,0,0.876721442,0,0,5
84.35786,0,4.274818,0,0.8767213,0,0,5
84.37785,0,4.274818,0,0.8767213,0,0,5
84.39785,0,4.274818,0,0.8767213,0,0,5
84.41785,0,4.274818,0,0.8767213,0,0,5
84.43784,0,4.274818,0,0.8767213,0,0,5
84.45784,0,4.274818,0,0.8767213,0,0,5
84.47784,0,4.274818,0,0.8767213,0,0,5
84.49783,0,4.274818,0,0.8767213,0,0,5
84.51783,0,4.274818,0,0.8767213,0,0,5
84.53783,0,4.274818,0,0.8767213,0,0,5
84.55782,0,4.274818,0,0.8767213,0,0,5
84.57782,0,4.274818,0,0.8767213,0,0,5
84.59782,0,4.274818,0,0.8767213,0,0,5
84.61781,0,4.274818,0,0.8767213,0,0,5
84.63781,0,4.274818,0,0.8767213,0,0,5
84.65781,0,4.274816,0,0.8767211,0,0,5
84.6778,0,4.274816,0,0.8767211,0,0,5
84.6978,0,4.274816,0,0.8767211,0,0,5
84.7178,0,4.274816,0,0.8767211,0,0,5
84.73779,0,4.274816,0,0.8767211,0,0,5
84.75779,0,4.274816,0,0.876721263,0,0,5
84.77779,0,4.274816,0,0.876721263,0,0,5
84.79778,0,4.274816,0,0.876721263,0,0,5
84.81778,0,4.274816,0,0.876721263,0,0,5
84.8377762,0,4.274816,0,0.876721263,0,0,5
84.85777,0,4.274816,0,0.8767213,0,0,5
84.87777,0,4.274816,0,0.8767213,0,0,5
84.8977661,0,4.274816,0,0.8767213,0,0,5
84.91776,0,4.274816,0,0.8767213,0,0,5
84.93776,0,4.274816,0,0.8767213,0,0,5
84.957756,0,4.274816,0,0.8767213,0,0,5
84.97775,0,4.274816,0,0.8767213,0,0,5
84.99775,0,4.274816,0,0.8767213,0,0,5
85.017746,0,4.274816,0,0.8767213,0,0,5
85.03774,0,4.274816,0,0.8767213,0,0,5
85.05774,0,4.274816,0,0.876721442,0,0,5
85.0777359,0,4.274816,0,0.876721442,0,0,5
85.09773,0,4.274816,0,0.876721442,0,0,5
85.11773,0,4.274816,0,0.876721442,0,0,5
85.1377258,0,4.274816,0,0.876721442,0,0,5
85.15772,0,4.274816,0,0.876721263,0,0,5
85.17772,0,4.274816,0,0.876721263,0,0,5
85.1977158,0,4.274816,0,0.876721263,0,0,5
85.21771,0,4.274816,0,0.876721263,0,0,5
85.23771,0,4.274816,0,0.876721263,0,0,5
85.2577057,0,4.274816,0,0.8767213,0,0,5
85.2777,0,4.274816,0,0.8767213,0,0,5
85.2977,0,4.274816,0,0.8767213,0,0,5
85.3176956,0,4.274816,0,0.8767213,0,0,5
85.33769,0,4.274816,0,0.8767213,0,0,5
85.35769,0,4.274816,0,0.8767213,0,0,5
85.3776855,0,4.274816,0,0.8767213,0,0,5
85.39768,0,4.274816,0,0.8767213,0,0,5
85.41768,0,4.274816,0,0.8767213,0,0,5
85.4376755,0,4.274816,0,0.8767213,0,0,5
85.45767,0,4.274816,0,0.876721144,0,0,5
85.47767,0,4.274816,0,0.876721144,0,0,5
85.4976654,0,4.274816,0,0.876721144,0,0,5
85.51766,0,4.274816,0,0.876721144,0,0,5
85.53766,0,4.274816,0,0.876721144,0,0,5
85.5576553,0,4.274816,0,0.876721144,0,0,5
85.57765,0,4.274816,0,0.876721144,0,0,5
85.59765,0,4.274816,0,0.876721144,0,0,5
85.6176453,0,4.274816,0,0.876721144,0,0,5
85.63764,0,4.274816,0,0.876721144,0,0,5
85.65764,0,4.274816,0,0.876721144,0,0,5
85.6776352,0,4.274816,0,0.876721144,0,0,5
85.69763,0,4.274816,0,0.876721144,0,0,5
85.71763,0,4.274816,0,0.876721144,0,0,5
85.7376251,0,4.274816,0,0.876721144,0,0,5
85.75762,0,4.274816,0,0.876721144,0,0,5
85.77762,0,4.274816,0,0.876721144,0,0,5
85.7976151,0,4.274816,0,0.876721144,0,0,5
85.81761,0,4.274816,0,0.876721144,0,0,5
85.83761,0,4.274816,0,0.876721144,0,0,5
85.857605,0,4.274816,0,0.876721144,0,0,5
85.8776,0,4.274816,0,0.876721144,0,0,5
85.8976,0,4.274816,0,0.876721144,0,0,5
85.9175949,0,4.274816,0,0.876721144,0,0,5
85.93759,0,4.274816,0,0.876721144,0,0,5
85.95759,0,4.274816,0,0.876721144,0,0,5
85.9775848,0,4.274816,0,0.876721144,0,0,5
85.99758,0,4.274816,0,0.876721144,0,0,5
86.01758,0,4.274816,0,0.876721144,0,0,5
86.0375748,0,4.274816,0,0.876721144,0,0,5
86.05757,0,4.274816,0,0.876721144,0,0,5
86.07757,0,4.274816,0,0.876721144,0,0,5
86.0975647,0,4.274816,0,0.876721144,0,0,5
86.11756,0,4.274816,0,0.876721144,0,0,5
86.13756,0,4.274816,0,0.876721144,0,0,5
86.1575546,0,4.274816,0,0.876721144,0,0,5
86.17755,0,4.274816,0,0.876721144,0,0,5
86.19755,0,4.274816,0,0.876721144,0,0,5
86.2175446,0,4.274816,0,0.876721144,0,0,5
86.23754,0,4.274816,0,0.876721144,0,0,5
86.25754,0,4.274816,0,0.876721144,0,0,5
86.2775345,0,4.274816,0,0.876721144,0,0,5
86.29753,0,4.274816,0,0.876721144,0,0,5
86.31753,0,4.274816,0,0.876721144,0,0,5
86.3375244,0,4.274816,0,0.876721144,0,0,5
86.35752,0,4.274816,0,0.876721144,0,0,5
86.37752,0,4.274816,0,0.876721144,0,0,5
86.3975143,0,4.274816,0,0.876721144,0,0,5
86.41751,0,4.274816,0,0.876721144,0,0,5
86.43751,0,4.274816,0,0.876721144,0,0,5
86.4575043,0,4.274816,0,0.876721144,0,0,5
86.4775,0,4.274816,0,0.876721144,0,0,5
86.4975,0,4.274816,0,0.876721144,0,0,5
86.5174942,0,4.274816,0,0.876721144,0,0,5
86.53749,0,4.274816,0,0.876721144,0,0,5
86.55749,0,4.274816,0,0.876721144,0,0,5
86.5774841,0,4.274816,0,0.876721144,0,0,5
86.59748,0,4.274816,0,0.876721144,0,0,5
86.61748,0,4.274816,0,0.876721144,0,0,5
86.6374741,0,4.274816,0,0.876721144,0,0,5
86.65747,0,4.274816,0,0.876721144,0,0,5
86.67747,0,4.274816,0,0.876721144,0,0,5
86.697464,0,4.274816,0,0.876721144,0,0,5
86.71746,0,4.274816,0,0.876721144,0,0,5
86.73746,0,4.274816,0,0.876721144,0,0,5
86.7574539,0,4.274816,0,0.876721144,0,0,5
86.77745,0,4.274816,0,0.876721144,0,0,5
86.79745,0,4.274816,0,0.876721144,0,0,5
86.8174438,0,4.274816,0,0.876721144,0,0,5
86.83744,0,4.274816,0,0.876721144,0,0,5
86.85744,0,4.274816,0,0.876721144,0,0,5
86.87743,0,4.274816,0,0.876721144,0,0,5
86.89743,0,4.274816,0,0.876721144,0,0,5
86.91743,0,4.274816,0,0.876721144,0,0,5
86.93742,0,4.274816,0,0.876721144,0,0,5
86.95742,0,4.274816,0,0.876721144,0,0,5
86.97742,0,4.274816,0,0.876721144,0,0,5
86.99741,0,4.274816,0,0.876721144,0,0,5
87.01741,0,4.274816,0,0.876721144,0,0,5
87.03741,0,4.274816,0,0.876721144,0,0,5
87.0574,0,4.274816,0,0.876721144,0,0,5
87.0774,0,4.274816,0,0.876721144,0,0,5
87.0974,0,4.274816,0,0.876721144,0,0,5
87.11739,0,4.274816,0,0.876721144,0,0,5
87.13739,0,4.274816,0,0.876721144,0,0,5
87.15739,0,4.274816,0,0.876721144,0,0,5
87.17738,0,4.274816,0,0.876721144,0,0,5
87.19738,0,4.274816,0,0.876721144,0,0,5
87.21738,0,4.274816,0,0.876721144,0,0,5
87.23737,0,4.274816,0,0.876721144,0,0,5
87.25737,0,4.274816,0,0.876721144,0,0,5
87.27737,0,4.274816,0,0.876721144,0,0,5
87.29736,0,4.274816,0,0.876721144,0,0,5
87.31736,0,4.274816,0,0.876721144,0,0,5
87.33736,0,4.274816,0,0.876721144,0,0,5
87.35735,0,4.274816,0,0.876721144,0,0,5
87.37735,0,4.274816,0,0.876721144,0,0,5
87.39735,0,4.274816,0,0.876721144,0,0,5
87.41734,0,4.274816,0,0.876721144,0,0,5
87.43734,0,4.274816,0,0.876721144,0,0,5
87.45734,0,4.274816,0,0.876721144,0,0,5
87.47733,0,4.274816,0,0.876721144,0,0,5
87.49733,0,4.274816,0,0.876721144,0,0,5
87.51733,0,4.274816,0,0.876721144,0,0,5
87.53732,0,4.274816,0,0.876721144,0,0,5
87.55732,0,4.274816,0,0.876721144,0,0,5
87.57732,0,4.274816,0,0.876721144,0,0,5
87.59731,0,4.274816,0,0.876721144,0,0,5
87.61731,0,4.274816,0,0.876721144,0,0,5
87.63731,0,4.274816,0,0.876721144,0,0,5
87.6573,0,4.274816,0,0.876721144,0,0,5
87.6773,0,4.274816,0,0.876721144,0,0,5
87.6972961,0,4.274816,0,0.876721144,0,0,5
87.71729,0,4.274816,0,0.876721144,0,0,5
87.73729,0,4.274816,0,0.876721144,0,0,5
87.7572861,0,4.274816,0,0.876721144,0,0,5
87.77728,0,4.274816,0,0.876721144,0,0,5
87.79728,0,4.274816,0,0.876721144,0,0,5
87.817276,0,4.274816,0,0.876721144,0,0,5
87.83727,0,4.274816,0,0.876721144,0,0,5
87.85727,0,4.274816,0,0.876721144,0,0,5
87.8772659,0,4.274816,0,0.876721144,0,0,5
87.89726,0,4.274816,0,0.876721144,0,0,5
87.91726,0,4.274816,0,0.876721144,0,0,5
87.9372559,0,4.274816,0,0.876721144,0,0,5
87.95725,0,4.274816,0,0.876721144,0,0,5
87.97725,0,4.274816,0,0.876721144,0,0,5
87.9972458,0,4.274816,0,0.876721144,0,0,5
88.01724,0,4.274816,0,0.876721144,0,0,5
88.03724,0,4.274816,0,0.876721144,0,0,5
88.0572357,0,4.274816,0,0.876721144,0,0,5
88.07723,0,4.274816,0,0.876721144,0,0,5
88.09723,0,4.274816,0,0.876721144,0,0,5
88.1172256,0,4.274816,0,0.876721144,0,0,5
88.13722,0,4.274816,0,0.876721144,0,0,5
88.15722,0,4.274816,0,0.876721144,0,0,5
88.1772156,0,4.274816,0,0.876721144,0,0,5
88.19721,0,4.274816,0,0.876721144,0,0,5
88.21721,0,4.274816,0,0.876721144,0,0,5
88.2372055,0,4.274816,0,0.876721144,0,0,5
88.2572,0,4.274816,0,0.876721144,0,0,5
88.2772,0,4.274816,0,0.876721144,0,0,5
88.2971954,0,4.274816,0,0.876721144,0,0,5
88.31719,0,4.274816,0,0.876721144,0,0,5
88.33719,0,4.274816,0,0.876721144,0,0,5
88.3571854,0,4.274816,0,0.876721144,0,0,5
88.37718,0,4.274816,0,0.876721144,0,0,5
88.39718,0,4.274816,0,0.876721144,0,0,5
88.4171753,0,4.274816,0,0.876721144,0,0,5
88.43717,0,4.274816,0,0.876721144,0,0,5
88.45717,0,4.274816,0,0.876721144,0,0,5
88.4771652,0,4.274816,0,0.876721144,0,0,5
88.49716,0,4.274816,0,0.876721144,0,0,5
88.51716,0,4.274816,0,0.876721144,0,0,5
88.5371552,0,4.274816,0,0.876721144,0,0,5
88.55715,0,4.274816,0,0.876721144,0,0,5
88.57715,0,4.274816,0,0.876721144,0,0,5
88.5971451,0,4.274816,0,0.876721144,0,0,5
88.61714,0,4.274816,0,0.876721144,0,0,5
88.63714,0,4.274816,0,0.876721144,0,0,5
88.657135,0,4.274816,0,0.876721144,0,0,5
88.67713,0,4.274816,0,0.876721144,0,0,5
88.69713,0,4.274816,0,0.876721144,0,0,5
88.7171249,0,4.274816,0,0.876721144,0,0,5
88.73712,0,4.274816,0,0.876721144,0,0,5
88.75712,0,4.274816,0,0.876721144,0,0,5
88.7771149,0,4.274816,0,0.876721144,0,0,5
88.79711,0,4.274816,0,0.876721144,0,0,5
88.81711,0,4.274816,0,0.876721144,0,0,5
88.8371048,0,4.274816,0,0.876721144,0,0,5
88.8571,0,4.274816,0,0.876721144,0,0,5
88.8771,0,4.274816,0,0.876721144,0,0,5
88.8970947,0,4.274816,0,0.876721144,0,0,5
88.91709,0,4.274816,0,0.876721144,0,0,5
88.93709,0,4.274816,0,0.876721144,0,0,5
88.9570847,0,4.274816,0,0.876721144,0,0,5
88.97708,0,4.274816,0,0.876721144,0,0,5
88.99708,0,4.274816,0,0.876721144,0,0,5
89.0170746,0,4.274816,0,0.876721144,0,0,5
89.03707,0,4.274816,0,0.876721144,0,0,5
89.05707,0,4.274816,0,0.876721144,0,0,5
89.0770645,0,4.274816,0,0.876721144,0,0,5
89.09706,0,4.274816,0,0.876721144,0,0,5
89.11706,0,4.274816,0,0.876721144,0,0,5
89.1370544,0,4.274816,0,0.876721144,0,0,5
89.15705,0,4.274816,0,0.876721144,0,0,5
89.17705,0,4.274816,0,0.876721144,0,0,5
89.1970444,0,4.274816,0,0.876721144,0,0,5
89.21704,0,4.274816,0,0.876721144,0,0,5
89.23704,0,4.274816,0,0.876721144,0,0,5
89.2570343,0,4.274816,0,0.876721144,0,0,5
89.27703,0,4.274816,0,0.876721144,0,0,5
89.29703,0,4.274816,0,0.876721144,0,0,5
89.3170242,0,4.274816,0,0.876721144,0,0,5
89.33702,0,4.274816,0,0.876721144,0,0,5
89.35702,0,4.274814,0,0.876721144,0,0,5
89.3770142,0,4.274814,0,0.876721144,0,0,5
89.39701,0,4.274814,0,0.876721144,0,0,5
89.41701,0,4.274814,0,0.876721144,0,0,5
89.4370041,0,4.274814,0,0.876721144,0,0,5
89.457,0,4.274814,0,0.8767214,0,0,5
89.477,0,4.274814,0,0.8767214,0,0,5
89.496994,0,4.274814,0,0.8767214,0,0,5
89.51699,0,4.274814,0,0.8767214,0,0,5
89.53699,0,4.274814,0,0.8767214,0,0,5
89.5569839,0,4.274814,0,0.8767214,0,0,5
89.57698,0,4.274814,0,0.8767214,0,0,5
89.59698,0,4.274814,0,0.8767214,0,0,5
89.6169739,0,4.274814,0,0.8767214,0,0,5
89.63697,0,4.274814,0,0.8767214,0,0,5
89.65697,0,4.274814,0,0.8767212,0,0,5
89.67696,0,4.274814,0,0.8767212,0,0,5
89.69696,0,4.274814,0,0.8767212,0,0,5
89.71696,0,4.274814,0,0.8767212,0,0,5
89.73695,0,4.274814,0,0.8767212,0,0,5
89.75695,0,4.274814,0,0.876721442,0,0,5
89.77695,0,4.274814,0,0.876721442,0,0,5
89.79694,0,4.274814,0,0.876721442,0,0,5
89.81694,0,4.274814,0,0.876721442,0,0,5
89.83694,0,4.274814,0,0.876721442,0,0,5
89.85693,0,4.274814,0,0.8767214,0,0,5
89.87693,0,4.274814,0,0.8767214,0,0,5
89.89693,0,4.274814,0,0.8767214,0,0,5
89.91692,0,4.274814,0,0.8767214,0,0,5
89.93692,0,4.274814,0,0.8767214,0,0,5
89.95692,0,4.274814,0,0.8767214,0,0,5
89.97691,0,4.274814,0,0.8767214,0,0,5
89.99691,0,4.274814,0,0.8767214,0,0,5
90.01691,0,4.274814,0,0.8767214,0,0,5
90.0369,0,4.274814,0,0.8767214,0,0,5
90.0569,0,4.274814,0,0.8767214,0,0,5
90.0769,0,4.274814,0,0.8767214,0,0,5
90.09689,0,4.274814,0,0.8767214,0,0,5
90.11689,0,4.274814,0,0.8767214,0,0,5
90.13689,0,4.274814,0,0.8767214,0,0,5
90.15688,0,4.274814,0,0.8767214,0,0,5
90.17688,0,4.274814,0,0.8767214,0,0,5
90.19688,0,4.274814,0,0.8767214,0,0,5
90.21687,0,4.274814,0,0.8767214,0,0,5
90.23687,0,4.274814,0,0.8767214,0,0,5
90.25687,0,4.274814,0,0.8767214,0,0,5
90.27686,0,4.274814,0,0.8767214,0,0,5
90.29686,0,4.274814,0,0.8767214,0,0,5
90.31686,0,4.274814,0,0.8767214,0,0,5
90.33685,0,4.274814,0,0.8767214,0,0,5
90.35685,0,4.274814,0,0.8767214,0,0,5
90.37685,0,4.274814,0,0.8767214,0,0,5
90.39684,0,4.274814,0,0.8767214,0,0,5
90.41684,0,4.274814,0,0.8767214,0,0,5
90.43684,0,4.274814,0,0.8767214,0,0,5
90.45683,0,4.274814,0,0.8767214,0,0,5
90.47683,0,4.274814,0,0.8767214,0,0,5
90.4968262,0,4.274814,0,0.8767214,0,0,5
90.51682,0,4.274814,0,0.8767214,0,0,5
90.53682,0,4.274814,0,0.8767214,0,0,5
90.5568161,0,4.274814,0,0.8767214,0,0,5
90.57681,0,4.274814,0,0.8767214,0,0,5
90.59681,0,4.274814,0,0.8767214,0,0,5
90.616806,0,4.274814,0,0.8767214,0,0,5
90.6368,0,4.274814,0,0.8767214,0,0,5
90.6568,0,4.274814,0,0.8767214,0,0,5
90.676796,0,4.274814,0,0.8767214,0,0,5
90.69679,0,4.274814,0,0.8767214,0,0,5
90.71679,0,4.274814,0,0.8767214,0,0,5
90.7367859,0,4.274814,0,0.8767214,0,0,5
90.75678,0,4.274814,0,0.8767214,0,0,5
90.77678,0,4.274814,0,0.8767214,0,0,5
90.7967758,0,4.274814,0,0.8767214,0,0,5
90.81677,0,4.274814,0,0.8767214,0,0,5
90.83677,0,4.274814,0,0.8767214,0,0,5
90.8567657,0,4.274814,0,0.8767214,0,0,5
90.87676,0,4.274814,0,0.8767214,0,0,5
90.89676,0,4.274814,0,0.8767214,0,0,5
90.9167557,0,4.274814,0,0.8767214,0,0,5
90.93675,0,4.274814,0,0.8767214,0,0,5
90.95675,0,4.274814,0,0.8767214,0,0,5
90.9767456,0,4.274814,0,0.8767214,0,0,5
90.99674,0,4.274814,0,0.8767214,0,0,5
91.01674,0,4.274814,0,0.8767214,0,0,5
91.0367355,0,4.274814,0,0.8767214,0,0,5
91.05673,0,4.274814,0,0.8767214,0,0,5
91.07673,0,4.274814,0,0.8767214,0,0,5
91.0967255,0,4.274814,0,0.8767214,0,0,5
91.11672,0,4.274814,0,0.8767214,0,0,5
91.13672,0,4.274814,0,0.8767214,0,0,5
91.1567154,0,4.274814,0,0.8767214,0,0,5
91.17671,0,4.274814,0,0.8767214,0,0,5
91.19671,0,4.274814,0,0.8767214,0,0,5
91.2167053,0,4.274814,0,0.8767214,0,0,5
91.2367,0,4.274814,0,0.8767214,0,0,5
91.2567,0,4.274814,0,0.8767214,0,0,5
91.2766953,0,4.274814,0,0.8767214,0,0,5
91.29669,0,4.274814,0,0.8767214,0,0,5
91.31669,0,4.274814,0,0.8767214,0,0,5
91.3366852,0,4.274814,0,0.8767214,0,0,5
91.35668,0,4.274814,0,0.8767214,0,0,5
91.37668,0,4.274814,0,0.8767214,0,0,5
91.3966751,0,4.274814,0,0.8767214,0,0,5
91.41667,0,4.274814,0,0.8767214,0,0,5
91.43667,0,4.274814,0,0.8767214,0,0,5
91.456665,0,4.274814,0,0.8767214,0,0,5
91.47666,0,4.274814,0,0.8767214,0,0,5
91.49666,0,4.274814,0,0.8767214,0,0,5
91.516655,0,4.274814,0,0.8767214,0,0,5
91.53665,0,4.274814,0,0.8767214,0,0,5
91.55665,0,4.274814,0,0.8767214,0,0,5
91.5766449,0,4.274814,0,0.8767214,0,0,5
91.59664,0,4.274814,0,0.8767214,0,0,5
91.61664,0,4.274814,0,0.8767214,0,0,5
91.6366348,0,4.274814,0,0.8767214,0,0,5
91.65663,0,4.274814,0,0.8767214,0,0,5
91.67663,0,4.274814,0,0.8767214,0,0,5
91.6966248,0,4.274814,0,0.8767214,0,0,5
91.71662,0,4.274814,0,0.8767214,0,0,5
91.73662,0,4.274814,0,0.8767214,0,0,5
91.7566147,0,4.274814,0,0.8767214,0,0,5
91.77661,0,4.274814,0,0.8767214,0,0,5
91.79661,0,4.274814,0,0.8767214,0,0,5
91.8166046,0,4.274814,0,0.8767214,0,0,5
91.8366,0,4.274814,0,0.8767214,0,0,5
91.8566,0,4.274814,0,0.8767214,0,0,5
91.8765945,0,4.274814,0,0.8767214,0,0,5
91.89659,0,4.274814,0,0.8767214,0,0,5
91.91659,0,4.274814,0,0.8767214,0,0,5
91.9365845,0,4.274814,0,0.8767214,0,0,5
91.95658,0,4.274814,0,0.8767214,0,0,5
91.97658,0,4.274814,0,0.8767214,0,0,5
91.9965744,0,4.274814,0,0.8767214,0,0,5
92.01657,0,4.274814,0,0.8767214,0,0,5
92.03657,0,4.274814,0,0.8767214,0,0,5
92.0565643,0,4.274814,0,0.8767214,0,0,5
92.07656,0,4.274814,0,0.8767214,0,0,5
92.09656,0,4.274814,0,0.8767214,0,0,5
92.1165543,0,4.274814,0,0.8767214,0,0,5
92.13655,0,4.274814,0,0.8767214,0,0,5
92.15655,0,4.274814,0,0.8767214,0,0,5
92.1765442,0,4.274814,0,0.8767214,0,0,5
92.19654,0,4.274814,0,0.8767214,0,0,5
92.21654,0,4.274814,0,0.8767214,0,0,5
92.2365341,0,4.274814,0,0.8767214,0,0,5
92.25653,0,4.274814,0,0.8767214,0,0,5
92.27653,0,4.274814,0,0.8767214,0,0,5
92.296524,0,4.274814,0,0.8767214,0,0,5
92.31652,0,4.274814,0,0.8767214,0,0,5
92.33652,0,4.274814,0,0.8767214,0,0,5
92.356514,0,4.274814,0,0.8767214,0,0,5
92.37651,0,4.274814,0,0.8767214,0,0,5
92.39651,0,4.274814,0,0.8767214,0,0,5
92.4165039,0,4.274814,0,0.8767214,0,0,5
92.4365,0,4.274814,0,0.8767214,0,0,5
92.4565,0,4.274814,0,0.8767214,0,0,5
92.4764938,0,4.274814,0,0.8767214,0,0,5
92.49649,0,4.274814,0,0.8767214,0,0,5
92.51649,0,4.274814,0,0.8767214,0,0,5
92.53648,0,4.274814,0,0.8767214,0,0,5
92.55648,0,4.274814,0,0.8767214,0,0,5
92.57648,0,4.274814,0,0.8767214,0,0,5
92.59647,0,4.274814,0,0.8767214,0,0,5
92.61647,0,4.274814,0,0.8767214,0,0,5
92.63647,0,4.274814,0,0.8767214,0,0,5
92.65646,0,4.274814,0,0.8767214,0,0,5
92.67646,0,4.274814,0,0.8767214,0,0,5
92.69646,0,4.274814,0,0.8767214,0,0,5
92.71645,0,4.274814,0,0.8767214,0,0,5
92.73645,0,4.274814,0,0.8767214,0,0,5
92.75645,0,4.274814,0,0.8767214,0,0,5
92.77644,0,4.274814,0,0.8767214,0,0,5
92.79644,0,4.274814,0,0.8767214,0,0,5
92.81644,0,4.274814,0,0.8767214,0,0,5
92.83643,0,4.274814,0,0.8767214,0,0,5
92.85643,0,4.274814,0,0.8767214,0,0,5
92.87643,0,4.274814,0,0.8767214,0,0,5
92.89642,0,4.274814,0,0.8767214,0,0,5
92.91642,0,4.274814,0,0.8767214,0,0,5
92.93642,0,4.274814,0,0.8767214,0,0,5
92.95641,0,4.274814,0,0.8767214,0,0,5
92.97641,0,4.274814,0,0.8767214,0,0,5
92.99641,0,4.274814,0,0.8767214,0,0,5
93.0164,0,4.274814,0,0.8767214,0,0,5
93.0364,0,4.274814,0,0.8767214,0,0,5
93.0564,0,4.274814,0,0.8767214,0,0,5
93.07639,0,4.274814,0,0.8767214,0,0,5
93.09639,0,4.274814,0,0.8767214,0,0,5
93.11639,0,4.274814,0,0.8767214,0,0,5
93.13638,0,4.274814,0,0.8767214,0,0,5
93.15638,0,4.274814,0,0.8767214,0,0,5
93.17638,0,4.274814,0,0.8767214,0,0,5
93.19637,0,4.274814,0,0.8767214,0,0,5
93.21637,0,4.274814,0,0.8767214,0,0,5
93.23637,0,4.274814,0,0.8767214,0,0,5
93.25636,0,4.274814,0,0.8767214,0,0,5
93.27636,0,4.274814,0,0.8767214,0,0,5
93.29636,0,4.274814,0,0.8767214,0,0,5
93.31635,0,4.274814,0,0.8767214,0,0,5
93.33635,0,4.274814,0,0.8767214,0,0,5
93.3563461,0,4.274814,0,0.8767214,0,0,5
93.37634,0,4.274814,0,0.8767214,0,0,5
93.39634,0,4.274814,0,0.8767214,0,0,5
93.4163361,0,4.274814,0,0.8767214,0,0,5
93.43633,0,4.274814,0,0.8767214,0,0,5
93.45633,0,4.274814,0,0.8767214,0,0,5
93.476326,0,4.274814,0,0.8767214,0,0,5
93.49632,0,4.274814,0,0.8767214,0,0,5
93.51632,0,4.274814,0,0.8767214,0,0,5
93.5363159,0,4.274814,0,0.8767214,0,0,5
93.55631,0,4.274814,0,0.8767214,0,0,5
93.57631,0,4.274814,0,0.8767214,0,0,5
93.5963058,0,4.274814,0,0.8767214,0,0,5
93.6163,0,4.274814,0,0.8767214,0,0,5
93.6363,0,4.274814,0,0.8767214,0,0,5
93.6562958,0,4.274814,0,0.8767214,0,0,5
93.67629,0,4.274814,0,0.8767214,0,0,5
93.69629,0,4.274814,0,0.8767214,0,0,5
93.7162857,0,4.274814,0,0.8767214,0,0,5
93.73628,0,4.274814,0,0.8767214,0,0,5
93.75628,0,4.274814,0,0.8767214,0,0,5
93.7762756,0,4.274814,0,0.8767214,0,0,5
93.79627,0,4.274814,0,0.8767214,0,0,5
93.81627,0,4.274814,0,0.8767214,0,0,5
93.8362656,0,4.274814,0,0.8767214,0,0,5
93.85626,0,4.274814,0,0.8767214,0,0,5
93.87626,0,4.274814,0,0.8767214,0,0,5
93.8962555,0,4.274814,0,0.8767214,0,0,5
93.91625,0,4.274814,0,0.8767214,0,0,5
93.93625,0,4.274814,0,0.8767214,0,0,5
93.9562454,0,4.274814,0,0.8767214,0,0,5
93.97624,0,4.274814,0,0.8767214,0,0,5
93.99624,0,4.274814,0,0.8767214,0,0,5
94.0162354,0,4.274814,0,0.8767214,0,0,5
94.03623,0,4.274814,0,0.8767214,0,0,5
94.05623,0,4.274814,0,0.8767214,0,0,5
94.0762253,0,4.274814,0,0.8767214,0,0,5
94.09622,0,4.274814,0,0.8767214,0,0,5
94.11622,0,4.274814,0,0.8767214,0,0,5
94.1362152,0,4.274814,0,0.8767214,0,0,5
94.15621,0,4.274814,0,0.8767214,0,0,5
94.17621,0,4.274814,0,0.8767214,0,0,5
94.1962051,0,4.274814,0,0.8767214,0,0,5
94.2162,0,4.274814,0,0.8767214,0,0,5
94.2362,0,4.274814,0,0.8767214,0,0,5
94.2561951,0,4.274814,0,0.8767214,0,0,5
94.27619,0,4.274814,0,0.8767214,0,0,5
94.29619,0,4.274814,0,0.8767214,0,0,5
94.316185,0,4.274814,0,0.8767214,0,0,5
94.33618,0,4.274814,0,0.8767214,0,0,5
94.35618,0,4.274814,0,0.8767214,0,0,5
94.3761749,0,4.274814,0,0.8767214,0,0,5
94.39617,0,4.274814,0,0.8767214,0,0,5
94.41617,0,4.274814,0,0.8767214,0,0,5
94.4361649,0,4.274814,0,0.8767214,0,0,5
94.45616,0,4.274814,0,0.8767214,0,0,5
94.47616,0,4.274814,0,0.8767214,0,0,5
94.4961548,0,4.274814,0,0.8767214,0,0,5
94.51615,0,4.274814,0,0.8767214,0,0,5
94.53615,0,4.274814,0,0.8767214,0,0,5
94.5561447,0,4.274814,0,0.8767214,0,0,5
94.57614,0,4.274814,0,0.8767214,0,0,5
94.59614,0,4.274814,0,0.8767214,0,0,5
94.6161346,0,4.274814,0,0.8767214,0,0,5
94.63613,0,4.274814,0,0.8767214,0,0,5
94.65613,0,4.274814,0,0.8767214,0,0,5
94.6761246,0,4.274814,0,0.8767214,0,0,5
94.69612,0,4.274814,0,0.8767214,0,0,5
94.71612,0,4.274814,0,0.8767214,0,0,5
94.7361145,0,4.274814,0,0.8767214,0,0,5
94.75611,0,4.274814,0,0.8767214,0,0,5
